1 ,100,24.6
2 ,100,24.9
3 ,100,97.5
4 ,100,50.4
5 ,100,74.9
6 ,100,105.2
7 ,100,517.8
8 ,100,189.9
9 ,100,33
10 ,100,71.4
11 ,100,120.1
12 ,100,22
